risorsa;tipologia_risorsa;tipologia_movimento;importo_movimento;data_movimento;passaggio_fondi;categoria;categoria_dettaglio
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2126,79;18/02/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-883,75;18/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1132,88;19/02/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1791,87;19/02/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2860,34;19/02/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2432,8;19/02/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;216,66;19/02/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4348,45;19/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2485,84;19/02/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1390,63;19/02/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-160,12;19/02/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;270,39;19/02/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-892,75;20/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-938,01;20/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2032,27;21/02/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2236,37;21/02/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-601,64;21/02/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2665,41;22/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4379,51;22/02/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3863,68;22/02/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-181,6;22/02/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3859,7;22/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4343,82;23/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1588,1;23/02/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1563,13;23/02/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-344,16;23/02/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4254,56;23/02/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2375,73;23/02/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3645,35;24/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-8200;24/02/2015;0;Amministrazione;Stipendi
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1879,4;24/02/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4334,57;24/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2281,88;25/02/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2827,88;25/02/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1052,72;25/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-788,69;25/02/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4049,69;25/02/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4777,56;25/02/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1747,46;25/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1946,99;25/02/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2240,18;26/02/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;811,86;26/02/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-977,55;26/02/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1609,02;26/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3735,11;26/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;74,19;26/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3776,35;27/02/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4412,74;27/02/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;210,64;27/02/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;981,68;27/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1171,78;28/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2555,48;28/02/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1579,3;28/02/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2269,37;28/02/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1083,61;28/02/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4451,83;28/02/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2442,05;01/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1082,56;01/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2547,88;01/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-458,34;01/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1169,07;01/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4646,07;01/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;583,08;02/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;828,08;02/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1501,93;03/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2725,07;03/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1895,43;03/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3562,88;03/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1004,39;03/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1628,48;03/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3241,39;03/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4437,45;03/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-542,71;03/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1899,8;04/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1193,88;04/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3548,75;04/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-931,87;04/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1437,45;04/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1399,92;04/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4448,07;04/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2099,91;04/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3016,53;05/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1709,49;05/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1968,68;05/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2511,72;05/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2802,88;05/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1134,8;05/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1411,44;05/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2826,45;05/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3713,81;06/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3620,92;06/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1157,44;06/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1402,51;06/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1867,64;06/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1420,79;06/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1464,9;06/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1062,73;07/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-80;07/03/2015;0;Logistica;Auto Aziendali
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;420,64;07/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4100,91;08/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-659,74;08/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3555,2;08/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-618,48;08/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2749,92;08/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1466,64;08/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4158,48;09/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3851,9;09/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1644,81;09/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2887,93;09/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1752,04;09/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4798,31;09/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;556,3;09/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1839,86;09/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3726,59;09/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2203,01;10/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2201,78;10/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2737,66;10/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3137,09;10/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3392,3;10/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3476,59;10/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1181,18;11/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1630,94;11/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;541,87;11/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3799,37;11/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1884,94;11/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4799,37;11/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-275,82;11/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1946,81;11/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4245,38;11/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-888;11/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1588,87;12/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1310,55;12/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2368,53;12/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4769,36;12/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1145,96;12/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3547,21;12/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3485,09;12/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4535,19;12/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2565,64;13/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3818,06;13/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3202,32;14/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-835,02;14/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3156,45;15/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2006,5;15/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2029,59;15/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2606,65;15/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3816,66;15/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2395,94;15/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;661,94;15/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4232,14;15/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-659,72;15/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4342,31;16/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;752,02;16/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4718,74;17/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1066,68;17/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2899,74;17/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;409,8;17/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1459,64;17/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3812,01;18/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;101,22;18/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4847,23;19/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;455,5;19/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-229,33;19/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-407,71;20/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4641,02;20/03/2015;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4726,44;21/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-690,65;21/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;574,77;21/03/2015;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1432,18;22/03/2015;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4448,27;22/03/2015;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;356,84;22/03/2015;0;Reparti Operativi;Software
